id,abstract
https://openalex.org/W2575082732,"Advances in fabrication technologies are enabling the production of architected materials with unprecedented properties. Most such materials are characterized by a fixed geometry, but in the design of some materials it is possible to incorporate internal mechanisms capable of reconfiguring their spatial architecture, and in this way to enable tunable functionality. Inspired by the structural diversity and foldability of the prismatic geometries that can be constructed using the snapology origami technique, here we introduce a robust design strategy based on space-filling tessellations of polyhedra to create three-dimensional reconfigurable materials comprising a periodic assembly of rigid plates and elastic hinges. Guided by numerical analysis and physical prototypes, we systematically explore the mobility of the designed structures and identify a wide range of qualitatively different deformations and internal rearrangements. Given that the underlying principles are scale-independent, our strategy can be applied to the design of the next generation of reconfigurable structures and materials, ranging from metre-scale transformable architectures to nanometre-scale tunable photonic systems. A robust and scale-independent strategy for the design of reconfigurable architected materials (in which properties are adjusted by altering structure rather than composition) is described, based on space-filling assemblies of polyhedra. Architected materials (metamaterials) achieve new properties from the way their structures are engineered, rather than their composition. They usually have only one fixed geometry, although a recent paper from Katia Bertoldi and colleagues describes a reconfigurable three-dimensional (3D) metamaterial. In the present paper, the same group reports a general design strategy that leads to an entire class of reconfigurable metamaterials. The authors begin with space-filling polyhedra, which they separate and generate connecting faces from the edges of one polyhedron to others in the direction normal to the surfaces (these are said to be prismatic). The researchers then create these structures and identify those that are reconfigurable. They develop a numerical algorithm to identify the parameters that allow the structures to be reconfigurable, and use it to predict mobility and deformation modes in all 28 polyhedral tilings of 3D space. The original unit cells of all 13 reconfigurable architectures contain prisms. The authors further increase the number of reconfigurable architectures by reducing the number of extrusions from the polyhedral surfaces, and find that 10% of the structures they studied could be made reconfigurable. Finally, they identify qualitatively different reconfigurations, including shear and uniform expansion, along one or two principal directions, and internal reconfigurations that do not alter the external shape."
https://openalex.org/W2577471013,"In mitosis, for each daughter cell to inherit an accurate copy of the genome from the mother cell, sister chromatids in the mother cell must attach to microtubules emanating from opposite poles of the mitotic spindle, a process known as bi-orientation. A surveillance mechanism, termed the spindle assembly checkpoint (SAC), monitors the microtubule attachment process and can temporarily halt the separation of sister chromatids and the completion of mitosis until bi-orientation is complete. SAC failure results in abnormal chromosome numbers, termed aneuploidy, in the daughter cells, a hallmark of many tumours. The HORMA-domain-containing protein mitotic arrest deficient 2 (MAD2) is a subunit of the SAC effector mitotic checkpoint complex (MCC). Structural conversion from the open to the closed conformation of MAD2 is required for MAD2 to be incorporated into the MCC. In vitro, MAD2 conversion and MCC assembly take several hours, but in cells the SAC response is established in a few minutes. Here, to address this discrepancy, we reconstituted a near-complete SAC signalling system with purified components and monitored assembly of the MCC in real time. A marked acceleration in MAD2 conversion and MCC assembly was observed when monopolar spindle 1 (MPS1) kinase phosphorylated the MAD1-MAD2 complex, triggering it to act as the template for MAD2 conversion and therefore contributing to the establishment of a physical platform for MCC assembly. Thus, catalytic activation of the SAC depends on regulated protein-protein interactions that accelerate the spontaneous but rate-limiting conversion of MAD2 required for MCC assembly."
https://openalex.org/W2571617111,
https://openalex.org/W2571898150,"To correlate histopathologic findings from biopsy specimens with their corresponding location within enhancing areas, non-enhancing areas and necrotic areas on contrast enhanced T1-weighted MRI scans (cT1).In 37 patients with newly diagnosed glioblastoma who underwent stereotactic biopsy, we obtained a correlation of 561 1mm3 biopsy specimens with their corresponding position on the intraoperative cT1 image at 1.5 Tesla. Biopsy points were categorized as enhancing (CE), non-enhancing (NE) or necrotic (NEC) on cT1 and tissue samples were categorized as ""viable tumor cells"", ""blood"" or ""necrotic tissue (with or without cellular component)"". Cell counting was done semi-automatically.NE had the highest content of tissue categorized as viable tumor cells (89% vs. 60% in CE and 30% NEC, respectively). Besides, the average cell density for NE (3764 ± 2893 cells/mm2) was comparable to CE (3506 ± 3116 cells/mm2), while NEC had a lower cell density with 2713 ± 3239 cells/mm2. If necrotic parts and bleeds were excluded, cell density in biopsies categorized as ""viable tumor tissue"" decreased from the center of the tumor (NEC, 5804 ± 3480 cells/mm2) to CE (4495 ± 3209 cells/mm2) and NE (4130 ± 2817 cells/mm2).The appearance of a glioblastoma on a cT1 image (circular enhancement, central necrosis, peritumoral edema) does not correspond to its diffuse histopathological composition. Cell density is elevated in both CE and NE parts. Hence, our study suggests that NE contains considerable amounts of infiltrative tumor with a high cellularity which might be considered in resection planning."
https://openalex.org/W2549191251,"Besides their stunning physical properties which are unmatched in a classical world, squeezed states of electromagnetic radiation bear advanced application potentials in quantum information systems and precision metrology, including gravitational wave detectors with unprecedented sensitivity. Since the first experiments on such nonclassical light, quantum analysis has been based on homodyning techniques and photon correlation measurements. These methods require a well-defined carrier frequency and photons contained in a quantum state need to be absorbed or amplified. They currently function in the visible to near-infrared and microwave spectral ranges. Quantum nondemolition experiments may be performed at the expense of excess fluctuations in another quadrature. Here we generate mid-infrared time-locked patterns of squeezed vacuum noise. After propagation through free space, the quantum fluctuations of the electric field are studied in the time domain by electro-optic sampling with few-femtosecond laser pulses. We directly compare the local noise amplitude to the level of bare vacuum fluctuations. This nonlinear approach operates off resonance without absorption or amplification of the field that is investigated. Subcycle intervals with noise level significantly below the pure quantum vacuum are found. Enhanced fluctuations in adjacent time segments manifest generation of highly correlated quantum radiation as a consequence of the uncertainty principle. Together with efforts in the far infrared, this work opens a window to the elementary quantum dynamics of light and matter in an energy range at the boundary between vacuum and thermal background conditions."
https://openalex.org/W2579304191,"Muirhead mean (MM) is a well-known aggregation operator which can consider interrelationships among any number of arguments assigned by a variable vector. Besides, it is a universal operator since it can contain other general operators by assigning some special parameter values. However, the MM can only process the crisp numbers. Inspired by the MM' advantages, the aim of this paper is to extend MM to process the intuitionistic fuzzy numbers (IFNs) and then to solve the multi-attribute group decision making (MAGDM) problems. Firstly, we develop some intuitionistic fuzzy Muirhead mean (IFMM) operators by extending MM to intuitionistic fuzzy information. Then, we prove some properties and discuss some special cases with respect to the parameter vector. Moreover, we present two new methods to deal with MAGDM problems with the intuitionistic fuzzy information based on the proposed MM operators. Finally, we verify the validity and reliability of our methods by using an application example, and analyze the advantages of our methods by comparing with other existing methods."
https://openalex.org/W2574931933,"Cold Atmospheric Plasma Jet (CAPJ), with ion temperature close to room temperature, has tremendous potential in biomedical engineering, and can potentially offer a therapeutic option that allows cancer cell elimination without damaging healthy tissue. We developed a hand-held flexible device for the delivery of CAPJ to the treatment site, with a modified high-frequency pulse generator operating at a RMS voltage of <1.2 kV and gas flow in the range 0.3-3 l/min. The aims of our study were to characterize the CAPJ emitted from the device, and to evaluate its efficacy in elimination of cancer cells in-vitro and in-vivo.The power delivered by CAPJ was measured on a floating or grounded copper target. The power did not drastically change over distances of 0-14 mm, and was not dependent on the targets resistance. Temperature of CAPJ-treated target was 23°-36° C, and was dependent on the voltage applied. Spectroscopy indicated that excited OH- radicals were abundant both on dry and wet targets, placed at different distances from the plasma gun. An in-vitro cell proliferation assay demonstrated that CAPJ treatment of 60 seconds resulted in significant reduction in proliferation of all cancer cell lines tested, and that CAPJ activated medium was toxic to cancer cells. In-vivo, we treated cutaneous melanoma tumors in nude mice. Tumor volume was significantly decreased in CAPJ-treated tumors relatively to controls, and high dose per fraction was more effective than low dose per fraction treatment. Importantly, pathologic examination revealed that normal skin was not harmed by CAPJ treatment.This preliminary study demonstrates the efficacy of flexible CAPJ delivery system against melanoma progression both in-vitro and in-vivo. It is envisioned that adaptation of CAPJ technology for different kinds of neoplasms use may provide a new modality for the treatment of solid tumors."
https://openalex.org/W2576311803,"O-Linked N-acetylglucosamine transferase (OGT) catalyzes O-GlcNAcylation of target proteins and regulates numerous biological processes. OGT is encoded by a single gene that yields nucleocytosolic and mitochondrial isoforms. To date, the role of the mitochondrial isoform of OGT (mOGT) remains largely unknown. Using high throughput proteomics, we identified 84 candidate mitochondrial glycoproteins, of which 44 are novel. Notably, two of the candidate glycoproteins identified (cytochrome oxidase 2 (COX2) and NADH:ubiquinone oxidoreductase core subunit 4 (MT-ND4)) are encoded by mitochondrial DNA. Using siRNA in HeLa cells, we found that reducing endogenous mOGT expression leads to alterations in mitochondrial structure and function, including Drp1-dependent mitochondrial fragmentation, reduction in mitochondrial membrane potential, and a significant loss of mitochondrial content in the absence of mitochondrial ROS. These defects are associated with a compensatory increase in oxidative phosphorylation per mitochondrion. mOGT is also critical for cell survival; siRNA-mediated knockdown of endogenous mOGT protected cells against toxicity mediated by rotenone, a complex I inhibitor. Conversely, reduced expression of both nucleocytoplasmic (ncOGT) and mitochondrial (mOGT) OGT isoforms is associated with increased mitochondrial respiration and elevated glycolysis, suggesting that ncOGT is a negative regulator of cellular bioenergetics. Last, we determined that mOGT is probably involved in the glycosylation of a restricted set of mitochondrial targets. We identified four proteins implicated in mitochondrial biogenesis and metabolism regulation as candidate substrates of mOGT, including leucine-rich PPR-containing protein and mitochondrial aconitate hydratase. Our findings suggest that mOGT is catalytically active in vivo and supports mitochondrial structure, health, and survival, whereas ncOGT predominantly regulates cellular bioenergetics. O-Linked N-acetylglucosamine transferase (OGT) catalyzes O-GlcNAcylation of target proteins and regulates numerous biological processes. OGT is encoded by a single gene that yields nucleocytosolic and mitochondrial isoforms. To date, the role of the mitochondrial isoform of OGT (mOGT) remains largely unknown. Using high throughput proteomics, we identified 84 candidate mitochondrial glycoproteins, of which 44 are novel. Notably, two of the candidate glycoproteins identified (cytochrome oxidase 2 (COX2) and NADH:ubiquinone oxidoreductase core subunit 4 (MT-ND4)) are encoded by mitochondrial DNA. Using siRNA in HeLa cells, we found that reducing endogenous mOGT expression leads to alterations in mitochondrial structure and function, including Drp1-dependent mitochondrial fragmentation, reduction in mitochondrial membrane potential, and a significant loss of mitochondrial content in the absence of mitochondrial ROS. These defects are associated with a compensatory increase in oxidative phosphorylation per mitochondrion. mOGT is also critical for cell survival; siRNA-mediated knockdown of endogenous mOGT protected cells against toxicity mediated by rotenone, a complex I inhibitor. Conversely, reduced expression of both nucleocytoplasmic (ncOGT) and mitochondrial (mOGT) OGT isoforms is associated with increased mitochondrial respiration and elevated glycolysis, suggesting that ncOGT is a negative regulator of cellular bioenergetics. Last, we determined that mOGT is probably involved in the glycosylation of a restricted set of mitochondrial targets. We identified four proteins implicated in mitochondrial biogenesis and metabolism regulation as candidate substrates of mOGT, including leucine-rich PPR-containing protein and mitochondrial aconitate hydratase. Our findings suggest that mOGT is catalytically active in vivo and supports mitochondrial structure, health, and survival, whereas ncOGT predominantly regulates cellular bioenergetics."
https://openalex.org/W2579483993,"Cholera is still an important public health problem in several countries, including Thailand. In this study, a collection of clinical and environmental V. cholerae serogroup O1, O139, and non-O1/non-O139 strains originating from Thailand (1983 to 2013) was characterized to determine phenotypic and genotypic traits and to investigate the genetic relatedness. Using a combination of conventional methods and whole genome sequencing (WGS), 78 V. cholerae strains were identified. WGS was used to determine the serogroup, biotype, virulence, mobile genetic elements, and antimicrobial resistance genes using online bioinformatics tools. In addition, phenotypic antimicrobial resistance was determined by the minimal inhibitory concentration (MIC) test. The 78 V. cholerae strains belonged to the following serogroups O1: (n = 44), O139 (n = 16) and non-O1/non-O139 (n = 18). Interestingly, we found that the typical El Tor O1 strains were the major cause of clinical cholera during 1983-2000 with two Classical O1 strains detected in 2000. In 2004-2010, the El Tor variant strains revealed genotypes of the Classical biotype possessing either only ctxB or both ctxB and rstR while they harbored tcpA of the El Tor biotype. Thirty O1 and eleven O139 clinical strains carried CTXϕ (Cholera toxin) and tcpA as well four different pathogenic islands (PAIs). Beside non-O1/non-O139, the O1 environmental strains also presented chxA and Type Three Secretion System (TTSS). The in silico MultiLocus Sequence Typing (MLST) discriminated the O1 and O139 clinical strains from other serogroups and environmental strains. ST69 was dominant in the clinical strains belonging to the 7th pandemic clone. Non-O1/non-O139 and environmental strains showed various novel STs indicating genetic variation. Multidrug-resistant (MDR) strains were observed and conferred resistance to ampicillin, azithromycin, nalidixic acid, sulfamethoxazole, tetracycline, and trimethoprim and harboured variants of the SXT elements. For the first time since 1986, the presence of V. cholerae O1 Classical was reported causing cholera outbreaks in Thailand. In addition, we found that V. cholerae O1 El Tor variant and O139 were pre-dominating the pathogenic strains in Thailand. Using WGS and bioinformatic tools to analyze both historical and contemporary V. cholerae circulating in Thailand provided a more detailed understanding of the V. cholerae epidemiology, which ultimately could be applied for control measures and management of cholera in Thailand."
https://openalex.org/W2576381015,"Oxidative stress is involved in a variety of diseases. Prospective studies investigating the relationship between oxidative stress biomarkers and the status and development of colorectal cancer (CRC) are scarce; previous studies have failed to establish a relationship between the serum total oxidant/antioxidant status and CRC. Therefore, we compared the total serum oxidant/antioxidant levels of CRC patients and healthy subjects, and analyzed their clinical significance in the CRC. Fasting blood samples from 132 CRC patients and 64 healthy subjects were collected. Oxidative stress parameters, including total oxidant status (TOS) and total antioxidant status (TAS), were measured, and the oxidative stress index (OSI) was calculated. The TOS and OSI levels increased significantly (P<0.001) and the TAS level significantly decreased (P<0.001) in the CRC group compared to those in the healthy control group. Oxidative stress parameters differed significantly depending on the patient’s smoking and drinking status (P<0.05). The preoperative and postoperative levels of TOS, TAS, and OSI did not differ significantly between primary sites (colon/rectum) and clinical stages (P>0.05).However, the levels of TOS, TAS, and OSI were significantly different between patients with no metastasis and those with metastases to two organs (P<0.05) Finally, the parameters are affected by smoking and drinking, and subsequent research should be conducted excluding the relevant influencing factors."
