pmid,date,mesh,journal,affil,athrs,pt,gr
10806486,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001692"" MajorTopicYN=""N"">Biological Transport</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""N"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002467"" MajorTopicYN=""N"">Cell Nucleus</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D004058"" MajorTopicYN=""N"">Diffusion</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009687"" MajorTopicYN=""N"">Nuclear Proteins</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Pederson</LastName>    <ForeName>T</ForeName>    <Initials>T</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016433"">News</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
10806487,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002467"" MajorTopicYN=""N"">Cell Nucleus</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D003599"" MajorTopicYN=""N"">Cytoskeleton</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009687"" MajorTopicYN=""N"">Nuclear Proteins</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010750"" MajorTopicYN=""N"">Phosphoproteins</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Lasky</LastName>    <ForeName>L A</ForeName>    <Initials>LA</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016420"">Comment</PublicationType>  <PublicationType UI=""D016433"">News</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
10806488,NA,NA,"<Journal>  <ISSN IssnType=""Electronic"">1476-4679</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Depraetere</LastName>    <ForeName>V</ForeName>    <Initials>V</Initials>    <Suffix>V</Suffix>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
10806489,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D003599"" MajorTopicYN=""N"">Cytoskeleton</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D016147"" MajorTopicYN=""N"">Genes, Tumor Suppressor</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011506"" MajorTopicYN=""N"">Proteins</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D000077004"" MajorTopicYN=""N"">Tuberous Sclerosis Complex 1 Protein</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D025521"" MajorTopicYN=""N"">Tumor Suppressor Proteins</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Fukuhara</LastName>    <ForeName>S</ForeName>    <Initials>S</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Gutkind</LastName>    <ForeName>J S</ForeName>    <Initials>JS</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016433"">News</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType>  <PublicationType UI=""D016420"">Comment</PublicationType></PublicationTypeList>",NA
10806491,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001692"" MajorTopicYN=""N"">Biological Transport</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""N"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D004058"" MajorTopicYN=""N"">Diffusion</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D004330"" MajorTopicYN=""N"">Drosophila</DescriptorName>    <QualifierName UI=""Q000196"" MajorTopicYN=""Y"">embryology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D029721"" MajorTopicYN=""Y"">Drosophila Proteins</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009024"" MajorTopicYN=""N"">Morphogenesis</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""N"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011518"" MajorTopicYN=""N"">Proto-Oncogene Proteins</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D051155"" MajorTopicYN=""N"">Wnt1 Protein</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>The</LastName>    <ForeName>I</ForeName>    <Initials>I</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Perrimon</LastName>    <ForeName>N</ForeName>    <Initials>N</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016433"">News</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
10806492,NA,NA,"<Journal>  <ISSN IssnType=""Electronic"">1476-4679</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Eggleston</LastName>    <ForeName>A</ForeName>    <Initials>A</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
10806493,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019204"" MajorTopicYN=""N"">GTP-Binding Proteins</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D007527"" MajorTopicYN=""N"">Isoenzymes</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D054799"" MajorTopicYN=""N"">Phospholipase C beta</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D017956"" MajorTopicYN=""N"">Photoreceptor Cells, Invertebrate</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""N"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010738"" MajorTopicYN=""N"">Type C Phospholipases</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014785"" MajorTopicYN=""N"">Vision, Ocular</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Montell</LastName>    <ForeName>C</ForeName>    <Initials>C</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016420"">Comment</PublicationType>  <PublicationType UI=""D016433"">News</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
10806494,<DateCompleted>  <Year>2000</Year>  <Month>08</Month>  <Day>02</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002467"" MajorTopicYN=""N"">Cell Nucleus</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""N"">chemistry</QualifierName>    <QualifierName UI=""Q000648"" MajorTopicYN=""Y"">ultrastructure</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009363"" MajorTopicYN=""N"">Neoplasm Proteins</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009687"" MajorTopicYN=""N"">Nuclear Proteins</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014157"" MajorTopicYN=""N"">Transcription Factors</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014158"" MajorTopicYN=""N"">Transcription, Genetic</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D025521"" MajorTopicYN=""N"">Tumor Suppressor Proteins</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1465-7392</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>2</Volume>    <Issue>5</Issue>    <PubDate>      <Year>2000</Year>      <Month>May</Month>    </PubDate>  </JournalIssue>  <Title>Nature cell biology</Title>  <ISOAbbreviation>Nat Cell Biol</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Human Genetics and Molecular Biology Program, Memorial Sloan-Kettering Cancer Center, Graduate School of Medical Sciences, Cornell University, New York, NY 10021, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Zhong</LastName>    <ForeName>S</ForeName>    <Initials>S</Initials>    <AffiliationInfo>      <Affiliation>Department of Human Genetics and Molecular Biology Program, Memorial Sloan-Kettering Cancer Center, Graduate School of Medical Sciences, Cornell University, New York, NY 10021, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Salomoni</LastName>    <ForeName>P</ForeName>    <Initials>P</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Pandolfi</LastName>    <ForeName>P P</ForeName>    <Initials>PP</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType>  <PublicationType UI=""D013487"">Research Support, U.S. Gov't, P.H.S.</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
10835547,<DateCompleted>  <Year>2000</Year>  <Month>09</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002633"" MajorTopicYN=""N"">Chemotaxis</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019295"" MajorTopicYN=""N"">Computational Biology</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D016208"" MajorTopicYN=""N"">Databases, Factual</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005838"" MajorTopicYN=""N"">Genotype</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008660"" MajorTopicYN=""Y"">Metabolism</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008954"" MajorTopicYN=""N"">Models, Biological</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008967"" MajorTopicYN=""Y"">Molecular Biology</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010641"" MajorTopicYN=""N"">Phenotype</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1087-0156</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>18</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2000</Year>      <Month>Jun</Month>    </PubDate>  </JournalIssue>  <Title>Nature biotechnology</Title>  <ISOAbbreviation>Nat Biotechnol</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>University of California at Berkeley, Department of Molecular and Cell Biology, Berkeley, CA 94720-3206, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Strohman</LastName>    <ForeName>R C</ForeName>    <Initials>RC</Initials>    <AffiliationInfo>      <Affiliation>University of California at Berkeley, Department of Molecular and Cell Biology, Berkeley, CA 94720-3206, USA.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016420"">Comment</PublicationType>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
10835548,<DateCompleted>  <Year>2000</Year>  <Month>09</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D001709"" MajorTopicYN=""N"">Biotechnology</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D018556"" MajorTopicYN=""N"">Crops, Agricultural</DescriptorName>    <QualifierName UI=""Q000191"" MajorTopicYN=""N"">economics</QualifierName>    <QualifierName UI=""Q000235"" MajorTopicYN=""N"">genetics</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005060"" MajorTopicYN=""N"" Type=""Geographic"">Europe</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005818"" MajorTopicYN=""Y"">Genetic Engineering</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D007221"" MajorTopicYN=""N"">Industry</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D030821"" MajorTopicYN=""Y"">Plants, Genetically Modified</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011639"" MajorTopicYN=""N"">Public Opinion</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012639"" MajorTopicYN=""Y"">Seeds</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Print"">1087-0156</ISSN>  <JournalIssue CitedMedium=""Print"">    <Volume>18</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2000</Year>      <Month>Jun</Month>    </PubDate>  </JournalIssue>  <Title>Nature biotechnology</Title>  <ISOAbbreviation>Nat Biotechnol</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Maastricht Economic Research Institute on Innovation and Technology (MERIT), University of Maastricht, The Netherlands. A.arundel@merit.unimaas.nl</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Arundel</LastName>    <ForeName>A</ForeName>    <Initials>A</Initials>    <AffiliationInfo>      <Affiliation>Maastricht Economic Research Institute on Innovation and Technology (MERIT), University of Maastricht, The Netherlands. A.arundel@merit.unimaas.nl</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Hocke</LastName>    <ForeName>M</ForeName>    <Initials>M</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Tait</LastName>    <ForeName>J</ForeName>    <Initials>J</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType></PublicationTypeList>",NA
