PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	FLAM, F				FLAM, F			VOYAGE TO INNER EARTH	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 26	1991	252	5005					512	512						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FJ127	17838479				2022-12-28	WOS:A1991FJ12700029
J	FLAM, F				FLAM, F			THE MOLECULE THATS SUPERCOOL	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 26	1991	252	5005					512	513						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FJ127	17838479				2022-12-28	WOS:A1991FJ12700030
J	CRAWFORD, MH				CRAWFORD, MH			SHROUD RESURRECTED	SCIENCE			English	Editorial Material																			0	3	3	1	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 6	1989	246	4926					34	34						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AT607	17837761				2022-12-28	WOS:A1989AT60700025
J	FLAM, F				FLAM, F			SIGNS OF INTELLIGENT LIFE	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 26	1991	252	5005					512	512						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FJ127	17838479				2022-12-28	WOS:A1991FJ12700027
J	FLAM, F				FLAM, F			OPENING THE MAIL	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 26	1991	252	5005					512	512						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FJ127	17838479				2022-12-28	WOS:A1991FJ12700028
J	CRAWFORD, MH				CRAWFORD, MH			FEDERAL ACADEMIC R-AND-D SUPPORT LAGS	SCIENCE			English	Editorial Material																			0	3	3	1	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 6	1989	246	4926					34	34						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AT607	17837761				2022-12-28	WOS:A1989AT60700028
J	CRAWFORD, MH				CRAWFORD, MH			A VIEW THAT CAN TAKE YOUR BREATH AWAY	SCIENCE			English	Editorial Material																			0	3	3	1	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 6	1989	246	4926					34	34						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AT607	17837761				2022-12-28	WOS:A1989AT60700027
J	CRAWFORD, MH				CRAWFORD, MH			BIOMEDICAL DOLLARS AND BODY COUNTS	SCIENCE			English	Editorial Material																			0	3	3	1	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 6	1989	246	4926					34	34						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AT607	17837761				2022-12-28	WOS:A1989AT60700024
J	CRAWFORD, MH				CRAWFORD, MH			HARVARD SYNTHESIZES PALYTOXIN MOLECULE	SCIENCE			English	Editorial Material																			0	3	3	1	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 6	1989	246	4926					34	34						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AT607	17837761				2022-12-28	WOS:A1989AT60700026
J	HOLDEN, C				HOLDEN, C			GETTING STONED THE HEALTHY WAY	SCIENCE			English	Editorial Material																			0	2	3	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	JUL 13	1990	249	4965					120	120						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DN539	17836962				2022-12-28	WOS:A1990DN53900017
J	GREGG, KR				GREGG, KR			JAPAN SAT	SCIENCE			English	Letter											GREGG, KR (corresponding author), ST ANDREWS UNIV,FAC LETTERS,237-1 NISHINO,SAKAI,OSAKA 588,JAPAN.							CIPRA B, 1993, SCIENCE, V259, P22	1	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 16	1993	260	5106					277	277		10.1126/science.260.5106.277	http://dx.doi.org/10.1126/science.260.5106.277			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	KX800	17838229				2022-12-28	WOS:A1993KX80000002
J	HOLDEN, C				HOLDEN, C			UNITED-STATES DRILLING TAKES NEW TACK	SCIENCE			English	Editorial Material																		1989, SCIENCE, V245, P816	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JAN 11	1991	251	4990					158	158						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	ET173	17836933				2022-12-28	WOS:A1991ET17300018
