PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	HAMILTON, D				HAMILTON, D			SELLING THE SSC TO THE NEXT GENERATION	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1566	1566						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FD890	17793132				2022-12-28	WOS:A1991FD89000021
J	HAMILTON, D				HAMILTON, D			A PHYSICAL PARADOX	SCIENCE			English	Editorial Material																		CZUJKO R, 1991, PHYSICS TODAY	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1566	1566						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FD890	17793132				2022-12-28	WOS:A1991FD89000019
J	HAMILTON, DP				HAMILTON, DP			BRAIN FOOD	SCIENCE			English	Editorial Material																		EYSENCK HJ, PERSONALITY INDIVIDU	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1566	1566						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	FD890	17793132				2022-12-28	WOS:A1991FD89000018
J	HAMILTON, D				HAMILTON, D			PSYCHOLOGICAL RISK ASSESSMENT	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1566	1566						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	FD890	17793132				2022-12-28	WOS:A1991FD89000020
J	HAMILTON, D				HAMILTON, D			GETTING AROUND THE COSMIC CENSOR	SCIENCE			English	Editorial Material																		1991, PHYSICAL REV LETT	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1566	1567						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FD890	17793132				2022-12-28	WOS:A1991FD89000022
J	HAMILTON, DP				HAMILTON, DP			CORRECTION	SCIENCE			English	Correction, Addition																		HAMILTON DP, 1991, SCIENCE, V251, P1019	1	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1567	1567						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FD890	17793139				2022-12-28	WOS:A1991FD89000025
J	HAMILTON, D				HAMILTON, D			SEARCHING FOR WORDS	SCIENCE			English	Editorial Material																		1991, J PERSONALITY SOCIAL	1	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1567	1567						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	FD890	17793139				2022-12-28	WOS:A1991FD89000023
J	HAMILTON, D				HAMILTON, D			ENVIRONMENTAL PRIZE	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 29	1991	251	5001					1567	1567						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FD890	17793139				2022-12-28	WOS:A1991FD89000024
J	COHEN, J				COHEN, J			CORRECTION	SCIENCE			English	Correction																		COHEN J, 1991, SCIENCE, V254, P1103, DOI 10.1126/science.1957159	1	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	DEC 13	1991	254	5038					1567	1567						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GV073	17793139				2022-12-28	WOS:A1991GV07300008
J	HOLDEN, C				HOLDEN, C			DID QUEEN WRITE SHAKESPEARE SONNETS	SCIENCE			English	Editorial Material																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 4	1990	248	4955					548	548						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Arts &amp; Humanities Citation Index (A&amp;HCI)	Science & Technology - Other Topics	DB956	17791458				2022-12-28	WOS:A1990DB95600015
