PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	HOLDEN, C				HOLDEN, C			ECOLOGISTS HONORED	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600027
J	HOLDEN, C				HOLDEN, C			NIH LEFT PEERLESS FOR GENOME CENTERS	SCIENCE			English	Editorial Material																		1989, SCIENCE, V246, P204	1	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600024
J	HOLDEN, C				HOLDEN, C			SUPERCONDUCTOR PARTNERS	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600029
J	HOLDEN, C				HOLDEN, C			BIOTECHNOLOGY - MANPOWER-STARVED	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600026
J	HOLDEN, C				HOLDEN, C			EX-REFUSNIK DIES	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1183	1183						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809274				2022-12-28	WOS:A1990CT09600030
J	HOLDEN, C				HOLDEN, C			WHO LEADS THE (IVY) LEAGUE IN CITATION IMPACT	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1183	1183						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809274				2022-12-28	WOS:A1990CT09600033
J	HOLDEN, C				HOLDEN, C			NO MORE BABIES AS USUAL	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1183	1183						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809274				2022-12-28	WOS:A1990CT09600032
J	HOLDEN, C				HOLDEN, C			FALSE ALARM FROM VET SLAYING	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1183	1183						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809274				2022-12-28	WOS:A1990CT09600031
J	HOLDEN, C				HOLDEN, C			PEER-REVIEW OF PEER-REVIEW	SCIENCE			English	Editorial Material																		1990, SCIENCE, V249, P1367	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 2	1990	250	4981					620	620						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EF904	17810856				2022-12-28	WOS:A1990EF90400011
J	HOLDEN, C				HOLDEN, C			WOMEN IN SCIENCE POLICY	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 2	1990	250	4981					620	620						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EF904	17810856				2022-12-28	WOS:A1990EF90400013
J	HOLDEN, C				HOLDEN, C			DESIGNING FOR AGING	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1183	1183						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809274				2022-12-28	WOS:A1990CT09600034
J	HOLDEN, C				HOLDEN, C			KYOTO LAUREATES	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 2	1990	250	4981					620	620						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EF904	17810856				2022-12-28	WOS:A1990EF90400012
J	HOLDEN, C				HOLDEN, C			SCIENTIFIC-AMERICAN DISCOVERS TV	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600028
J	HOLDEN, C				HOLDEN, C			LASER RECORD SET	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 9	1990	247	4947					1182	1182						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CT096	17809266				2022-12-28	WOS:A1990CT09600025
J	HOLDEN, C				HOLDEN, C			ECOLOGY HERO IN INTERIOR-DEPARTMENT	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 2	1990	250	4981					620	621						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EF904	17810856				2022-12-28	WOS:A1990EF90400015
J	HOLDEN, C				HOLDEN, C			STANFORD FIGHTS BACK	SCIENCE			English	Editorial Material																		1990, SCIENCE, V249, P1373	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 2	1990	250	4981					620	620						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EF904	17810856				2022-12-28	WOS:A1990EF90400014
J	HOLDEN, C				HOLDEN, C			NIH - NEW RUMOR LIST	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					681	681						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812070				2022-12-28	WOS:A1990DC92600020
J	HOLDEN, C				HOLDEN, C			POPULATION IS ENVIRONMENTAL	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					680	680						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812064				2022-12-28	WOS:A1990DC92600014
J	HOLDEN, C				HOLDEN, C			ALASKA OKS OIL CLEANUP CHEMICAL	SCIENCE			English	Editorial Material																		1990, SCIENCE, V247, P1537	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					680	681						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812064				2022-12-28	WOS:A1990DC92600017
J	HOLDEN, C				HOLDEN, C			BROBDINGNAGIAN ROBOT	SCIENCE			English	Editorial Material																			0	2	2	0	4	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 8	1990	248	4960					1184	1184						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DH144	17809896				2022-12-28	WOS:A1990DH14400017
J	HOLDEN, C				HOLDEN, C			FACULTY SALARIES FLAT	SCIENCE			English	Editorial Material																		AAUP REPROT EC STATU	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					680	680						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812064				2022-12-28	WOS:A1990DC92600015
J	HOLDEN, C				HOLDEN, C			NEW INVESTIGATOR AWARDS AT NSF	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 18	1990	248	4957					810	810						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DD972	17811822				2022-12-28	WOS:A1990DD97200022
J	HOLDEN, C				HOLDEN, C			SUPERCONDUCTIVITY - JAPAN VERSUS UNITED-STATES	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					681	681						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812070				2022-12-28	WOS:A1990DC92600022
J	HOLDEN, C				HOLDEN, C			PHYSICS PANEL SETS PRIORITIES FOR 1990S	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					681	681						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812070				2022-12-28	WOS:A1990DC92600018
J	HOLDEN, C				HOLDEN, C			LASER CUT-UP	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 18	1990	248	4957					810	811						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DD972	17811822				2022-12-28	WOS:A1990DD97200023
J	HOLDEN, C				HOLDEN, C			EINSTEIN COLLECTION AVAILABLE	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					680	680						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812064				2022-12-28	WOS:A1990DC92600016
J	HOLDEN, C				HOLDEN, C			MALAISE AMID RUSSIAN DREAMS	SCIENCE			English	Editorial Material																			0	2	2	0	4	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 8	1990	248	4960					1184	1185						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	DH144	17809896				2022-12-28	WOS:A1990DH14400019
J	HOLDEN, C				HOLDEN, C			THE RISE OF THE NINJA CHIPMUNK	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 18	1990	248	4957					810	810						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DD972	17811822				2022-12-28	WOS:A1990DD97200021
J	HOLDEN, C				HOLDEN, C			UNCLE-SAM NEEDS INDIANA-JONES	SCIENCE			English	Editorial Material																			0	1	1	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 18	1990	248	4957					810	810						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DD972	17811822				2022-12-28	WOS:A1990DD97200020
J	HOLDEN, C				HOLDEN, C			RAT FLUORIDE STUDY EQUIVOCAL	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					681	681						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812070				2022-12-28	WOS:A1990DC92600019
J	HOLDEN, C				HOLDEN, C			VIEW OF A CLUMPY UNIVERSE	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAY 11	1990	248	4956					681	681						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DC926	17812070				2022-12-28	WOS:A1990DC92600021
J	HOLDEN, C				HOLDEN, C			PERILS OF PERESTROIKA	SCIENCE			English	Editorial Material																			0	2	2	0	4	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 8	1990	248	4960					1184	1185						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DH144	17809896				2022-12-28	WOS:A1990DH14400018
