PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	HOLDEN, C				HOLDEN, C			BICK REPLACEMENT NAMED	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 3	1990	249	4968					475	475						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DR811	17735276				2022-12-28	WOS:A1990DR81100018
J	HOLDEN, C				HOLDEN, C			CHINESE STILL COMING	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 3	1990	249	4968					475	475						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DR811	17735276				2022-12-28	WOS:A1990DR81100020
J	HOLDEN, C				HOLDEN, C			DOING SCIENCE AT THE GATES OF HELL	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 3	1990	249	4968					475	475						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DR811	17735276				2022-12-28	WOS:A1990DR81100021
J	HOLDEN, C				HOLDEN, C			YET ANOTHER JOB FOR WYNGAARDEN	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 3	1990	249	4968					475	475						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DR811	17735276				2022-12-28	WOS:A1990DR81100019
J	AMATO, I				AMATO, I			CAN THE CHEMICAL-INDUSTRY CHANGE ITS SPOTS	SCIENCE			English	Editorial Material																			0	42	42	2	21	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 12	1993	259	5101					1538	1539		10.1126/science.259.5101.1538-a	http://dx.doi.org/10.1126/science.259.5101.1538-a			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	KR543	17733013				2022-12-28	WOS:A1993KR54300018
J	BOCKRIS, JO				BOCKRIS, JO			COLD FUSION AT TEXAS-A-AND-M	SCIENCE			English	Letter											BOCKRIS, JO (corresponding author), TEXAS A&M UNIV SYST,DEPT CHEM,COLLEGE STN,TX 77843, USA.							STORMS EK, 1990, COMMUNICATION   0625	1	2	2	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 3	1990	249	4968					463	463		10.1126/science.249.4968.463-b	http://dx.doi.org/10.1126/science.249.4968.463-b			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DR811	17735266				2022-12-28	WOS:A1990DR81100003
J	WANG, XD; HAN, ZL; TONNER, BP; CHEN, Y; TONG, SY				WANG, XD; HAN, ZL; TONNER, BP; CHEN, Y; TONG, SY			AUGER-ELECTRON ANGULAR-DISTRIBUTIONS FROM SURFACES - FORWARD FOCUSING OR SILHOUETTES	SCIENCE			English	Article									UNIV WISCONSIN, SURFACE STUDIES LAB, MILWAUKEE, WI 53201 USA	University of Wisconsin System; University of Wisconsin Milwaukee	WANG, XD (corresponding author), UNIV WISCONSIN, DEPT PHYS, 1900 E KENWOOD BLVD, MILWAUKEE, WI 53201 USA.		Van Hove, Michel A./A-9862-2008	Van Hove, Michel A./0000-0002-8898-6921				CHAMBERS SA, 1985, PHYS REV B, V32, P4872, DOI 10.1103/PhysRevB.32.4872; EGELHOFF WF, 1990, CRIT REV SOLID STATE, V16, P213, DOI 10.1080/10408439008244629; FADLEY CS, IN PRESS SYNCHROTRON; FRANK DG, 1990, SCIENCE, V247, P182, DOI 10.1126/science.247.4939.182; LI H, 1989, PHYS REV B, V40, P10241, DOI 10.1103/PhysRevB.40.10241; LI H, 1988, PHYS REV B, V37, P3959, DOI 10.1103/PhysRevB.37.3959; POON HC, 1984, PHYS REV B, V30, P6211, DOI 10.1103/PhysRevB.30.6211; POON HC, 1986, PHYS REV B, V33, P2198, DOI 10.1103/PhysRevB.33.2198; TONG SY, 1985, PHYS REV B, V32, P2096, DOI 10.1103/PhysRevB.32.2096; TONG SY, 1986, CHEM PHYSICS SOLID S, V6, P509; WANG XD, 1990, B AM PHYS SOC, V35, P443; XU ML, 1989, SURF SCI, V207, P215, DOI 10.1016/0039-6028(89)90121-0	12	20	20	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	JUN 1	1990	248	4959					1129	1131		10.1126/science.248.4959.1129-a	http://dx.doi.org/10.1126/science.248.4959.1129-a			3	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DF975	17733376				2022-12-28	WOS:A1990DF97500046
J	DICKSON, D				DICKSON, D			SAKHAROV DECLINES TO RUN FOR MOSCOW SEAT	SCIENCE			English	Editorial Material																		1989, SCIENCE, V243, P728	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 24	1989	243	4894					1001	1001						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T3619	17734796				2022-12-28	WOS:A1989T361900014
J	DICKSON, D				DICKSON, D			FERTILE GROUND FOR ARMS-CONTROL	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 24	1989	243	4894					1001	1001						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	T3619	17734796				2022-12-28	WOS:A1989T361900013
J	AMATO, I				AMATO, I			THE SLOW BIRTH OF GREEN CHEMISTRY	SCIENCE			English	Editorial Material																			0	42	42	2	21	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 12	1993	259	5101					1538	1541		10.1126/science.259.5101.1538-a	http://dx.doi.org/10.1126/science.259.5101.1538-a			4	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	KR543	17733013				2022-12-28	WOS:A1993KR54300019
