PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	HOLDEN, C				HOLDEN, C			THE PRINCE AND THE FORESTS	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					918	918						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776443				2022-12-28	WOS:A1990CP90600025
J	HOLDEN, C				HOLDEN, C			YEAST LIB	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					918	919						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776443				2022-12-28	WOS:A1990CP90600024
J	HOLDEN, C				HOLDEN, C			LORDS APPROVE EMBRYO RESEARCH	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					918	918						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776443				2022-12-28	WOS:A1990CP90600021
J	HOLDEN, C				HOLDEN, C			THE NEXT NOBEL	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					918	918						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776443				2022-12-28	WOS:A1990CP90600022
J	HOLDEN, C				HOLDEN, C			NRC WEIGHS IN ON PRECOLLEGE MATH	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					918	918						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776443				2022-12-28	WOS:A1990CP90600023
J	HOLDEN, C				HOLDEN, C			TRITIUM PRODUCTION	SCIENCE			English	Editorial Material																			0	1	1	0	3	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 23	1990	247	4945					919	919						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CP906	17776450				2022-12-28	WOS:A1990CP90600029
J	STONE, R				STONE, R			MACARTHUR FELLOWS DIRECTOR RESIGNS	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JAN 17	1992	255	5042					283	283						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GZ695	17779570				2022-12-28	WOS:A1992GZ69500022
J	STONE, R				STONE, R			BUILDING A BETTER BETA-CELL	SCIENCE			English	Editorial Material																		NEWGARD CB, JAN P NAT AC SCI	1	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JAN 17	1992	255	5042					282	283						2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GZ695	17779567				2022-12-28	WOS:A1992GZ69500020
J	STONE, R				STONE, R			COLD CONFUSION	SCIENCE			English	Editorial Material																		FLEISCHMANN M, 1991, SCIENCE, V254, P1582; FLEISHMANN M, J ELECTROANALYTICAL	2	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JAN 17	1992	255	5042					283	283						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GZ695	17779570				2022-12-28	WOS:A1992GZ69500021
J	FLAM, F				FLAM, F			A FORTUNATE FEW GET PEWS	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUL 12	1991	253	5016					143	143						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FW160	17779127				2022-12-28	WOS:A1991FW16000022
